[Wed Nov 25 00:00:41.748401 2015] [php5:error] [pid 32662] [client 99.50.201.134:53270] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 242, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:41.748412 2015] [php5:error] [pid 32662] [client 99.50.201.134:53270] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 243, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:41.748423 2015] [php5:error] [pid 32662] [client 99.50.201.134:53270] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 244, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:41.748438 2015] [php5:error] [pid 32662] [client 99.50.201.134:53270] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 245, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:41.748454 2015] [php5:error] [pid 32662] [client 99.50.201.134:53270] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 246, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:41.748466 2015] [php5:error] [pid 32662] [client 99.50.201.134:53270] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 247, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:41.748477 2015] [php5:error] [pid 32662] [client 99.50.201.134:53270] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 248, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:41.748488 2015] [php5:error] [pid 32662] [client 99.50.201.134:53270] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 249, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:41.748499 2015] [php5:error] [pid 32662] [client 99.50.201.134:53270] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 250, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:41.748511 2015] [php5:error] [pid 32662] [client 99.50.201.134:53270] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 251, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:41.748522 2015] [php5:error] [pid 32662] [client 99.50.201.134:53270] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 252, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:41.748533 2015] [php5:error] [pid 32662] [client 99.50.201.134:53270] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 253, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:41.748544 2015] [php5:error] [pid 32662] [client 99.50.201.134:53270] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 254, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:41.748555 2015] [php5:error] [pid 32662] [client 99.50.201.134:53270] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 255, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:41.748566 2015] [php5:error] [pid 32662] [client 99.50.201.134:53270] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 256, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:41.748577 2015] [php5:error] [pid 32662] [client 99.50.201.134:53270] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 257, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:41.748589 2015] [php5:error] [pid 32662] [client 99.50.201.134:53270] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 258, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:41.748600 2015] [php5:error] [pid 32662] [client 99.50.201.134:53270] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 259, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:41.748611 2015] [php5:error] [pid 32662] [client 99.50.201.134:53270] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 260, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:41.748627 2015] [php5:error] [pid 32662] [client 99.50.201.134:53270] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 261, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:41.748638 2015] [php5:error] [pid 32662] [client 99.50.201.134:53270] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 262, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
